inventory_id,url,note
SRC-000244,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000245,https://youtu.be/C1WgXcUhq2M,Detected in extracted text; validate before reuse.
SRC-000245,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000246,https://youtu.be/2Ak97SWfvZQ,Detected in extracted text; validate before reuse.
SRC-000246,"https://youtu.be/4ATJof
StructParent 12
Type/XObject/Subtype/Image/Width 1076/Height 648/ColorSpace/DeviceRGB/Bit",Detected in extracted text; validate before reuse.
SRC-000246,"https://youtu.be/B6
ZRSZNm9o",Detected in extracted text; validate before reuse.
SRC-000246,https://youtu.be/LP7mRgqlCl,Detected in extracted text; validate before reuse.
SRC-000246,"https://youtu.be/Ni
VUrBOGAw",Detected in extracted text; validate before reuse.
SRC-000246,"https://youtu.be/RYcY
StructParent 2
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000246,https://youtu.be/XIYkNZ-aX-g,Detected in extracted text; validate before reuse.
SRC-000246,https://youtu.be/dc46l496Kto,Detected in extracted text; validate before reuse.
SRC-000246,"https://youtu.be/iIaqeL2P
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000246,https://youtu.be/jyh648oRW3Q,Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000248,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000248,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000248,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000251,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000251,"https://youtu.be/9mUnCWDt8
StructParent 2
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000251,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000251,"https://youtu.be/Cdll
StructParent 7
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000251,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000251,https://youtu.be/NXAQGFCyEqM,Detected in extracted text; validate before reuse.
SRC-000251,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000251,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/2Ak97SWfvZQ,Detected in extracted text; validate before reuse.
SRC-000252,"https://youtu.be/4ATJof
StructParent 12
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000252,"https://youtu.be/B6
ZRSZNm9o",Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/LP7mRgqlCl,Detected in extracted text; validate before reuse.
SRC-000252,"https://youtu.be/Ni
VUrBOGAw",Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/Qi7XJMPtFS4,Detected in extracted text; validate before reuse.
SRC-000252,"https://youtu.be/RYcY
StructParent 2
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/X0aZ4txlXic,Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/XIYkNZ-aX-g,Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/dc46l496Kto,Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/gdWyKJt8drU,Detected in extracted text; validate before reuse.
SRC-000252,"https://youtu.be/iIaqeL2P
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000252,https://youtu.be/jyh648oRW3Q,Detected in extracted text; validate before reuse.
SRC-000253,"https://youtu.be/9mUnCWDt8
StructParent 1
Type/XObject/Subtype/Image/Width 1673/Height 1031/ColorSpace/DeviceRGB/Bit",Detected in extracted text; validate before reuse.
SRC-000253,https://youtu.be/C1WgXcUhq2M,Detected in extracted text; validate before reuse.
SRC-000253,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000256,"https://www.youtube.com/watch?v=yiHGEqapGkk
Compa",Detected in extracted text; validate before reuse.
SRC-000256,https://youtu.be/7MQUIY,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/7AeFBjXSyy0,Detected in extracted text; validate before reuse.
SRC-000259,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000259,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/oGfUPc5yuj0,Detected in extracted text; validate before reuse.
SRC-000259,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000260,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000260,"https://youtu.be/9mUnCWDt8
StructParent 1
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000260,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000260,"https://youtu.be/Cdll
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000260,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000260,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000260,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000261,https://youtu.be/SEcgxwv8i-k,Detected in extracted text; validate before reuse.
SRC-000263,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000263,"https://youtu.be/9mUnCWDt8
StructParent 1
Type/ExtGState/BM/Normal/ca 0.72941
Type/ExtGState/BM/Normal/ca 1
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000263,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000263,"https://youtu.be/Cdll
StructParent 6
Type/XObject/Subtype/Image/Width 580/Height 308/ColorSpace/DeviceRGB/Bit",Detected in extracted text; validate before reuse.
SRC-000263,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/7AeFBjXSyy0,Detected in extracted text; validate before reuse.
SRC-000266,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000266,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/Ui84CxvPA-c,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/oGfUPc5yuj0,Detected in extracted text; validate before reuse.
SRC-000266,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000267,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000267,"https://youtu.be/9mUnCWDt8
StructParent 1
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000267,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000267,"https://youtu.be/Cdll
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000267,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000268,https://youtu.be/SEcgxwv8i-k,Detected in extracted text; validate before reuse.
SRC-000270,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000270,"https://youtu.be/9mUnCWDt8
StructParent 1
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000270,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000270,"https://youtu.be/Cdll
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000270,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000270,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/7AeFBjXSyy0,Detected in extracted text; validate before reuse.
SRC-000272,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/J6QTLPCUVC,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000272,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/Ui84CxvPA-c,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/oGfUPc5yuj0,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/utE-za1vAao,Detected in extracted text; validate before reuse.
SRC-000272,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000273,https://youtu.be/ZJBp2P7pOIg,Detected in extracted text; validate before reuse.
SRC-000274,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/0SBdhwkh-OE,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/7AeFBjXSyy0,Detected in extracted text; validate before reuse.
SRC-000275,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/J6QTLPCUVC,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000275,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/Ui84CxvPA-c,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/oGfUPc5yuj0,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/utE-za1vAao,Detected in extracted text; validate before reuse.
SRC-000275,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/7AeFBjXSyy0,Detected in extracted text; validate before reuse.
SRC-000276,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000276,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/Ui84CxvPA-c,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/oGfUPc5yuj0,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/utE-za1vAao,Detected in extracted text; validate before reuse.
SRC-000276,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000277,"http://www.iec.ch
IEC http://www.iec.ch
IEC 61966-2.1 Default RGB colour ",Detected in extracted text; validate before reuse.
SRC-000278,"http://www.iec.ch
IEC http://www.iec.ch
IEC 61966-2.1 Default RGB colour ",Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/-OtTJqdH9lM,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/0SBdhwkh-OE,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/7AeFBjXSyy0,Detected in extracted text; validate before reuse.
SRC-000280,"https://youtu.be/A
viywXJj38",Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/J6QTLPCUVC,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/LfTyCvxi7p0,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000280,"https://youtu.be/Rc0
XVPi3MM",Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/Ui84CxvPA-c,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/YW,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/cpmmqGg3Q2U,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/gRJSOvZli9E,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/oGfUPc5yuj0,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/utE-za1vAao,Detected in extracted text; validate before reuse.
SRC-000280,https://youtu.be/y7I2JyGH1HI,Detected in extracted text; validate before reuse.
SRC-000281,https://youtu.be/2Ak97SWfvZQ,Detected in extracted text; validate before reuse.
SRC-000281,"https://youtu.be/B6
ZRSZNm9o",Detected in extracted text; validate before reuse.
SRC-000281,https://youtu.be/LP7mRgqlCl,Detected in extracted text; validate before reuse.
SRC-000281,"https://youtu.be/Ni
VUrBOGAw",Detected in extracted text; validate before reuse.
SRC-000281,"https://youtu.be/RYcY
StructParent 2
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000281,https://youtu.be/XIYkNZ-aX-g,Detected in extracted text; validate before reuse.
SRC-000281,https://youtu.be/dc46l496Kto,Detected in extracted text; validate before reuse.
SRC-000281,"https://youtu.be/iIaqeL2P
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000281,https://youtu.be/jyh648oRW3Q,Detected in extracted text; validate before reuse.
SRC-000282,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000284,https://youtu.be/9FMTJjakSEI,Detected in extracted text; validate before reuse.
SRC-000284,https://youtu.be/EQyweDfk-Mg,Detected in extracted text; validate before reuse.
SRC-000284,https://youtu.be/S1WK9RqvRv8,Detected in extracted text; validate before reuse.
SRC-000284,"https://youtu.be/SgweAc9FIWM
ZekdtgciT",Detected in extracted text; validate before reuse.
SRC-000284,https://youtu.be/XcE-i4cfKYE,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/4HSkvDAfv2c,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/9KJOqFILrZ8,Detected in extracted text; validate before reuse.
SRC-000287,"https://youtu.be/9mUnCWDt8
StructParent 7
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000287,"https://youtu.be/Cdll
StructParent 12
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/KgVWnzTjZPE,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/NXAQGFCyEqM,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/bXYz7mYjk6M,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/h,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/p7bo94WS2Tc,Detected in extracted text; validate before reuse.
SRC-000287,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/4HSkvDAfv2c,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/9KJOqFILrZ8,Detected in extracted text; validate before reuse.
SRC-000288,"https://youtu.be/9mUnCWDt8
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000288,"https://youtu.be/Cdll
StructParent 11
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/KgVWnzTjZPE,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/NXAQGFCyEqM,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/h,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/p7bo94WS2Tc,Detected in extracted text; validate before reuse.
SRC-000288,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/4HSkvDAfv2c,Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/9KJOqFILrZ8,Detected in extracted text; validate before reuse.
SRC-000289,"https://youtu.be/9mUnCWDt8
StructParent 3
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000289,"https://youtu.be/Cdll
StructParent 8
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/NXAQGFCyEqM,Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000289,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/4HSkvDAfv2c,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/9KJOqFILrZ8,Detected in extracted text; validate before reuse.
SRC-000290,"https://youtu.be/9mUnCWDt8
StructParent 4
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000290,"https://youtu.be/Cdll
StructParent 9
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/NXAQGFCyEqM,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/p7bo94WS2Tc,Detected in extracted text; validate before reuse.
SRC-000290,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/4HSkvDAfv2c,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/5ANFPBX13vY,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/9KJOqFILrZ8,Detected in extracted text; validate before reuse.
SRC-000291,"https://youtu.be/9mUnCWDt8
StructParent 5
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/AAjItXbPnUc,Detected in extracted text; validate before reuse.
SRC-000291,"https://youtu.be/Cdll
StructParent 10
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/FOeEaW2xJX0,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/KgVWnzTjZPE,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/NXAQGFCyEqM,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/YJlanPyEn-I,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/p7bo94WS2Tc,Detected in extracted text; validate before reuse.
SRC-000291,https://youtu.be/tvO3NM4OddU,Detected in extracted text; validate before reuse.
SRC-000296,https://goo.gl/map,Detected in extracted text; validate before reuse.
SRC-000324,http://n,Detected in extracted text; validate before reuse.
SRC-000324,http://purl.org/dc/element,Detected in extracted text; validate before reuse.
SRC-000324,http://www.w3.org/[REDACTED_NUMBER]-rdf-,Detected in extracted text; validate before reuse.
SRC-000325,http://n,Detected in extracted text; validate before reuse.
SRC-000325,http://purl.org/dc/element,Detected in extracted text; validate before reuse.
SRC-000325,http://www.w3.org/[REDACTED_NUMBER]-rdf-,Detected in extracted text; validate before reuse.
SRC-000336,"https://www.youtube.com/watch?v=klkEKMTe3OY
10
Fal",Detected in extracted text; validate before reuse.
SRC-000337,http://n,Detected in extracted text; validate before reuse.
SRC-000337,http://purl.org/dc/element,Detected in extracted text; validate before reuse.
SRC-000337,http://www.w3.org/[REDACTED_NUMBER]-rdf-,Detected in extracted text; validate before reuse.
SRC-000339,"https://www.youtube.com/watch?v=1rqXBaJBj6o
Other video",Detected in extracted text; validate before reuse.
SRC-000339,https://www.youtube.com/watch?v=C,Detected in extracted text; validate before reuse.
SRC-000339,"https://www.youtube.com/watch?v=cCn-RpASTwM
Helping Your Daughter to Become a Confident Woman - Meg Meeker Part 1 -
http",Detected in extracted text; validate before reuse.
SRC-000339,"https://www.youtube.com/watch?v=pf_dh0iFY3o
Rai",Detected in extracted text; validate before reuse.
SRC-000339,"https://www.youtube.com/watch?v=xuAZg3tWyI8
Rai",Detected in extracted text; validate before reuse.
SRC-000347,http://n,Detected in extracted text; validate before reuse.
SRC-000347,http://purl.org/dc/element,Detected in extracted text; validate before reuse.
SRC-000347,http://www.w3.org/[REDACTED_NUMBER]-rdf-,Detected in extracted text; validate before reuse.
SRC-000348,https://www.google.com/map,Detected in extracted text; validate before reuse.
SRC-000349,https://www.google.com/map,Detected in extracted text; validate before reuse.
SRC-000350,https://www.google.com/map,Detected in extracted text; validate before reuse.
SRC-000354,https://www.google.com/map,Detected in extracted text; validate before reuse.
SRC-000356,http://n,Detected in extracted text; validate before reuse.
SRC-000356,http://purl.org/dc/element,Detected in extracted text; validate before reuse.
SRC-000356,http://www.w3.org/[REDACTED_NUMBER]-rdf-,Detected in extracted text; validate before reuse.
SRC-000360,https://www.youtube.com/watch?v=dX,Detected in extracted text; validate before reuse.
SRC-000360,https://youtu.be/7MQUIY,Detected in extracted text; validate before reuse.
SRC-000361,https://www.pnp.co.za/,Detected in extracted text; validate before reuse.
SRC-000361,https://www.pnp.co.za/delivery-detail,Detected in extracted text; validate before reuse.
SRC-000361,https://www.pnp.co.za/my-account/order,Detected in extracted text; validate before reuse.
SRC-000362,https://www.pnp.co.za/,Detected in extracted text; validate before reuse.
SRC-000362,https://www.pnp.co.za/delivery-detail,Detected in extracted text; validate before reuse.
SRC-000362,https://www.pnp.co.za/my-account/order,Detected in extracted text; validate before reuse.
SRC-000363,http://n,Detected in extracted text; validate before reuse.
SRC-000363,http://purl.org/dc/element,Detected in extracted text; validate before reuse.
SRC-000363,http://www.w3.org/[REDACTED_NUMBER]-rdf-,Detected in extracted text; validate before reuse.
SRC-000371,https://map,Detected in extracted text; validate before reuse.
SRC-000418,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000419,https://youtu.be/Q6yHbu1GXVQ,Detected in extracted text; validate before reuse.
SRC-000419,https://youtu.be/jWmKYZHua2U,Detected in extracted text; validate before reuse.
SRC-000426,https://youtu.be/KdFt2nWEXHA,Detected in extracted text; validate before reuse.
SRC-000428,https://youtu.be/1g,Detected in extracted text; validate before reuse.
SRC-000428,https://youtu.be/JFWWU8CqliE,Detected in extracted text; validate before reuse.
SRC-000428,https://youtu.be/KdFt2nWEXHA,Detected in extracted text; validate before reuse.
SRC-000428,https://youtu.be/hnOgz3lxHjE,Detected in extracted text; validate before reuse.
SRC-000433,https://youtu.be/e9WQxvGd36w,Detected in extracted text; validate before reuse.
SRC-000436,"https://youtu.be/RYcY
StructParent 1
Type/XObject/Subtype/Image/Width 1365/Height 763/ColorSpace/DeviceRGB/Bit",Detected in extracted text; validate before reuse.
SRC-000437,"https://youtu.be/RYcY
StructParent 1
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/2Ak97SWfvZQ,Detected in extracted text; validate before reuse.
SRC-000438,"https://youtu.be/4ATJof
StructParent 12
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000438,"https://youtu.be/B6
ZRSZNm9o",Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/LP7mRgqlCl,Detected in extracted text; validate before reuse.
SRC-000438,"https://youtu.be/Ni
VUrBOGAw",Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/Qi7XJMPtFS4,Detected in extracted text; validate before reuse.
SRC-000438,"https://youtu.be/RYcY
StructParent 2
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/X0aZ4txlXic,Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/XIYkNZ-aX-g,Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/dc46l496Kto,Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/gdWyKJt8drU,Detected in extracted text; validate before reuse.
SRC-000438,"https://youtu.be/iIaqeL2P
StructParent 6
Subtype/Link/Rect
Type/Action/S/URI/URI(http",Detected in extracted text; validate before reuse.
SRC-000438,https://youtu.be/jyh648oRW3Q,Detected in extracted text; validate before reuse.
